30.939517,17.682465,25.069452,43.221986,2.902777,4.85185,56.401421,114.2577,28.994831,61.140214,115.0608,41.327853,68.227917,121.069557,42.45943,0.000000
30.479121,16.719314,25.705729,42.239371,0.247595,4.412875,54.933496,116.19124,29.153982,60.282875,115.331854,39.875651,67.313705,120.00866,41.185287,0.000000
30.394106,17.346829,25.031611,43.660274,0.575821,4.497795,56.01037,115.934059,30.623326,61.211303,115.660427,40.766963,67.609003,120.050955,41.318347,0.000000
29.757159,17.054853,26.443342,44.621673,1.2544,4.557165,57.109888,114.398396,30.235727,60.995338,115.403881,40.764894,67.129046,121.661239,41.69188,0.000000
30.869757,17.743415,25.78969,42.874587,1.287474,4.231235,55.544901,117.180318,28.148393,60.106234,118.534867,39.256754,67.089578,124.230304,39.814233,0.000000
30.003877,18.063144,24.21297,42.153398,0.428679,4.744004,55.639869,115.205441,29.77614,60.449363,115.868393,40.325642,67.687451,120.760474,42.028289,0.000000
30.751282,17.427827,26.290563,42.864453,1.735704,4.250152,55.3081,116.15811,29.876987,60.432946,116.202307,40.644553,66.862885,122.395185,41.353608,0.000000
30.374098,16.517233,26.974789,43.349155,0.840344,4.097715,55.032596,115.497763,29.399507,59.889163,114.628476,40.006792,66.02472,119.096765,41.646756,0.000000
30.201027,18.02374,25.438742,43.723507,1.169359,4.539199,56.252283,114.624967,29.625194,60.81662,115.224305,41.482782,68.340205,118.394364,42.411518,0.000000
30.675167,17.292322,26.250102,44.323076,1.580901,4.210588,56.845229,114.065208,28.883361,60.695795,115.285724,39.874474,66.314771,122.278717,41.313409,0.000000
30.190402,17.789552,27.114535,43.72857,0.743889,4.187593,56.515618,115.233922,28.811309,61.038123,115.527628,40.480081,66.983086,121.770062,42.299277,0.000000
29.810656,17.887541,25.688279,42.685881,1.049303,4.492478,55.917718,114.160365,28.662318,60.099863,115.774665,39.627349,66.624342,121.221067,41.868529,0.000000
30.4944,11.502418,22.038838,46.696176,1.825625,5.783181,59.455478,117.08062,23.561217,64.349534,117.401372,39.811123,71.631011,120.553268,40.567895,0.000000
31.585291,12.264079,21.152841,46.761469,0.439838,5.57447,59.778033,116.615837,24.60046,63.648384,118.90717,39.744597,71.961364,121.27585,37.755979,0.000000
31.048253,13.006109,22.050856,46.598067,0.968707,4.845792,58.997291,116.790025,23.8883,63.504993,117.154288,38.771787,71.200675,120.210689,38.204828,0.000000
29.71049,13.262252,21.358829,45.90838,1.11959,5.175281,58.940642,117.653203,24.06769,63.208561,118.448947,39.187276,70.702529,122.154308,38.253379,0.000000
31.066653,11.880224,22.296448,46.253365,1.445752,5.853506,59.838424,116.985335,24.306812,64.23209,118.58883,39.530069,72.00273,121.73215,39.175833,0.000000
30.29463,12.993637,20.646921,46.799649,0.281705,5.150762,59.151544,117.440112,24.375802,63.79352,117.052664,37.983851,71.406376,119.677658,38.983663,0.000000
30.031116,12.528392,21.343905,46.687502,1.387543,4.353168,60.113671,116.501488,23.834075,63.734337,117.654815,37.749894,70.84908,121.417036,37.921135,0.000000
31.035212,13.201254,21.80083,46.828751,0.471936,5.019415,60.630469,115.870721,24.745671,65.287321,116.386858,39.745429,72.286457,121.337723,40.449717,0.000000
31.067072,11.572546,21.553619,46.603427,0.717795,5.161251,59.698684,116.560502,24.382908,64.023839,117.215612,39.563384,71.55832,121.35077,39.006765,0.000000
30.965363,12.816284,20.982051,46.660544,1.172715,4.416731,59.469944,117.189273,23.957337,63.750449,117.726506,37.69088,70.760819,121.486746,37.613562,0.000000
30.282094,12.81497,23.009751,46.345074,0.559642,5.085469,59.546752,115.199585,24.773897,63.662822,116.065479,40.235819,71.479737,119.525356,40.154213,0.000000
31.862738,12.375217,22.101138,47.37458,0.310421,5.608567,60.334358,116.434304,24.446299,64.396126,117.844891,39.73291,72.143784,122.205978,38.601519,0.000000
30.669672,13.209065,22.657105,46.359918,1.230938,3.949359,60.40355,116.419199,23.629035,64.386835,116.802616,39.034056,71.302772,121.929855,38.438663,0.000000
31.251509,11.743239,21.390304,46.99534,0.870142,5.661143,60.651151,117.375904,24.574128,64.522627,118.702356,39.813638,71.293208,123.581737,39.305963,0.000000
30.874025,12.877065,21.600785,46.157995,0.86315,4.118149,60.307684,116.355292,23.658408,64.069735,117.163557,38.533167,70.66091,122.591896,37.093916,0.000000
31.459472,12.35666,21.707388,46.388027,2.048844,5.033527,60.765497,117.480619,23.350299,64.760713,119.259036,39.96929,72.106063,123.596373,39.596207,0.000000
31.353986,12.099987,22.651741,46.725827,1.177669,5.12528,60.261988,116.983302,24.212782,64.485336,117.571981,40.222618,72.049432,121.108079,40.101647,0.000000
31.180213,12.595743,21.204076,47.689893,0.480128,5.080686,61.059424,116.584539,25.28835,65.080815,118.135542,40.501312,72.66091,121.367162,39.838853,0.000000
31.398315,12.323858,23.338708,47.859502,1.62415,3.586084,59.770315,116.788471,23.989775,63.34616,117.125998,38.23605,69.697372,121.659981,36.467632,0.000000
35.545013,4.011441,16.1591,54.599584,10.45316,9.185341,96.534203,72.641002,71.817843,98.648035,75.593726,81.637599,103.018627,71.44921,56.949372,1.000000
34.573808,4.493027,15.784165,53.38261,10.986144,7.965484,94.024574,75.867175,65.349442,95.660377,77.529245,78.067181,102.208439,72.113248,55.917012,1.000000
35.913936,4.277001,15.516804,53.279221,10.120907,7.642903,93.143651,77.64726,61.556104,95.881156,76.909262,77.561507,103.92595,70.103881,54.516365,1.000000
35.552533,4.44981,14.690127,53.820669,9.03787,8.93382,95.375403,76.378855,68.403664,97.860757,77.619965,79.487749,102.531846,73.178514,55.199242,1.000000
34.271377,5.116407,14.939738,52.271004,9.756118,8.514654,94.631066,76.700204,64.837622,97.544002,77.89328,78.68349,102.770323,73.529985,55.836074,1.000000
34.973004,4.988317,14.601711,53.48303,8.009957,8.809934,95.287366,77.884524,64.788359,97.701144,78.922273,77.558651,101.476686,75.646237,55.58957,1.000000
34.081865,5.086503,14.644203,53.188278,9.478,7.874543,94.479735,74.679255,64.94893,96.580261,78.450808,79.922435,101.59075,74.678659,56.30791,1.000000
34.310167,4.678469,14.793722,54.155401,8.243971,9.731453,94.265715,76.527177,64.113128,96.749365,77.644631,77.648914,101.622495,74.100419,55.41028,1.000000
34.406131,4.732579,14.782849,52.997698,10.275392,7.62513,92.99509,78.682951,60.339802,95.340583,82.024696,76.400831,102.245477,76.853565,54.844132,1.000000
35.202952,4.884958,14.861003,53.613911,9.261595,8.838392,93.338085,78.738289,61.952597,94.879509,81.78004,76.136717,100.230113,77.315287,54.753098,1.000000
34.74277,4.410288,15.11917,54.152417,9.881818,8.741484,94.550785,75.394094,62.478872,96.643586,78.469099,78.063826,103.172423,73.066706,57.446087,1.000000
34.319624,4.394739,15.275599,53.012168,10.348004,9.367131,93.928369,76.224328,66.097503,96.020597,80.344909,78.192289,101.25886,73.862701,57.927446,1.000000
34.770243,4.952708,14.605528,52.548503,9.818224,9.90483,94.08069,77.100505,64.922722,95.270473,80.997444,76.902134,100.137354,75.670445,55.513089,1.000000
34.891792,4.919178,14.324322,53.015841,9.683876,9.719126,92.894749,79.870346,61.088116,93.548394,83.446892,75.061139,98.44755,79.62219,53.03732,1.000000
33.867044,5.102634,14.270747,53.292597,8.963018,9.009292,91.96661,79.24665,61.921148,94.113117,81.008934,76.765661,98.884442,78.438956,54.87804,1.000000
35.411965,4.741194,14.700558,53.026615,9.57978,9.027459,93.13211,78.389824,61.562451,96.196326,79.462479,77.428929,102.799074,73.591775,56.695558,1.000000
35.037189,4.869736,15.222446,54.246129,8.880216,9.882391,94.964885,77.26914,65.67473,98.511448,78.356701,79.467042,103.554383,75.025968,56.845663,1.000000
34.2628,5.196772,14.342302,53.149876,7.76231,9.918275,94.295167,77.453666,64.597861,96.54006,79.556515,78.316915,99.481256,78.690785,55.788245,1.000000
33.872342,4.733748,14.604302,52.99586,8.750808,9.94288,95.29947,76.174296,65.756889,97.124241,79.067207,78.346931,99.679026,76.86635,56.048648,1.000000
35.514452,5.730899,15.430863,54.267554,9.131131,9.638046,95.604217,77.539291,65.218356,97.436605,80.32663,78.660481,102.219549,76.981877,57.11801,1.000000
34.410938,5.215417,14.123809,53.642125,9.706011,8.820847,94.219454,77.993787,62.858851,95.579359,82.172105,76.768057,99.886791,79.272408,54.421981,1.000000
34.291492,5.007813,14.172069,53.126917,9.816046,9.359814,94.822832,76.92575,63.316117,96.158048,81.403083,76.893149,100.639866,76.87232,55.656589,1.000000
34.033131,4.884342,14.18586,52.590795,9.433149,7.990179,93.354121,78.197949,60.428031,95.466946,81.184635,76.122665,100.8411,77.642999,53.66543,1.000000
34.219062,5.04324,15.385073,54.083121,9.001896,9.578126,95.218593,75.031323,65.979284,96.353835,79.462704,78.174047,99.676171,78.332672,55.009202,1.000000
33.791238,4.889175,15.250321,53.978493,9.298708,9.375032,94.743323,75.291228,66.25272,96.107757,80.96134,78.060363,98.971023,78.694867,55.536925,1.000000
33.94159,5.035849,15.30772,53.388577,9.211326,8.321337,93.47139,77.656779,64.047793,95.387335,81.198647,76.87957,99.766949,77.596382,54.199478,1.000000
33.537744,4.540977,14.982013,55.096347,8.915718,9.116928,95.30051,74.640471,66.156317,97.168242,78.84736,79.655194,101.176476,76.988006,56.757041,1.000000
34.955458,4.661295,14.554598,52.55449,10.189881,7.519306,95.797103,74.427392,66.42429,99.115057,77.034364,80.054801,104.537298,71.639067,55.824467,1.000000
35.450188,4.018601,15.007419,53.735104,9.82115,9.208133,99.065399,71.913971,73.660558,101.857471,77.609695,82.198919,105.171796,74.168228,57.346947,1.000000
35.304139,4.364058,14.454749,52.956668,10.061129,8.167583,97.087781,72.965854,69.54609,99.700899,78.315176,79.467868,103.533657,74.507811,54.89066,1.000000
35.361262,4.670271,14.660232,53.789469,9.614636,8.030187,96.830118,74.157687,66.985603,99.884207,78.663196,80.790193,104.151984,74.683969,57.707625,1.000000
34.661368,4.625261,15.172417,52.803635,9.881002,8.882171,98.583984,72.676608,71.575591,100.582694,81.538831,79.500735,102.027001,79.165232,55.661778,1.000000
35.252321,4.129454,15.038641,52.925706,11.002744,9.242455,98.535684,72.616111,72.181832,100.700527,78.916318,80.196657,103.625538,74.359331,56.747666,1.000000
34.296043,4.279144,14.492979,52.540136,11.213417,8.418743,97.32124,71.964817,72.118857,100.602392,78.230159,80.422999,105.01526,72.292329,56.80424,1.000000
34.911632,4.069275,15.254706,53.018658,10.731394,9.195738,97.892751,72.437214,72.226355,99.983785,78.698788,80.549153,104.071811,73.669196,57.618844,1.000000
34.945125,4.016368,15.068022,52.443274,10.779333,9.120483,98.738026,72.716604,74.249323,101.117606,81.189583,79.063272,104.237521,73.537711,56.758952,1.000000
34.495664,4.0705,15.014022,54.159951,10.481058,9.09917,98.620254,72.771836,70.795778,100.900923,78.261469,79.768098,106.893517,72.250164,56.596755,1.000000
33.851242,4.71309,15.003685,53.63342,10.937748,8.251167,96.58008,71.80632,68.519388,99.074402,77.130354,80.36775,104.322215,73.115114,56.04891,1.000000
34.205966,4.428567,14.912146,53.405123,9.975786,8.917562,99.347782,72.028306,74.046918,102.548579,79.904254,81.601455,104.803035,74.935703,58.384913,1.000000
35.514108,5.101168,15.283915,52.820419,10.705407,9.235605,97.011773,72.559131,72.273291,98.604113,80.35523,79.590777,102.116896,74.582198,57.486767,1.000000
34.945427,3.838821,14.538842,52.720344,10.986635,8.109625,97.654991,71.65354,68.809044,100.905268,76.099857,80.365976,107.996797,70.812294,55.72443,1.000000
35.391148,4.300562,14.677346,53.472122,10.179868,7.908372,98.313886,72.171189,71.034016,101.365007,78.042377,80.628969,105.043515,74.986471,56.149513,1.000000
35.070246,4.952402,15.460638,52.601462,11.570612,8.063487,96.437752,73.364122,69.756022,98.100911,79.377073,78.612054,103.340802,74.030667,55.434732,1.000000
35.540586,3.788557,15.672291,52.805527,10.294306,8.863655,99.008932,72.265543,73.493701,101.904438,79.766036,80.2954,104.891093,75.155492,56.670048,1.000000
34.970094,3.784442,15.162366,53.85844,10.865126,8.16356,98.075165,70.679951,73.674398,100.671896,76.351276,80.522699,105.06946,71.812995,55.815968,1.000000
35.010949,4.731507,15.070019,52.543334,11.499475,8.279917,98.042598,72.090154,72.650522,102.547272,77.014905,81.013877,106.89526,70.961094,57.240806,1.000000
34.991298,4.286948,15.127016,52.740062,10.804996,8.422737,96.331478,72.520685,71.127161,99.429137,76.726428,79.911186,103.524931,73.959494,55.660778,1.000000
35.62008,4.317593,15.364139,53.768998,10.918603,7.624048,98.110504,72.151361,69.564271,100.981542,77.63969,79.200095,107.636191,72.198665,54.785743,1.000000
35.409512,4.575901,15.326516,53.532626,11.184945,7.981119,97.867873,70.871977,70.908657,100.342187,75.668645,80.273396,105.997594,70.339512,56.989399,1.000000
35.154983,4.255113,15.286795,53.154993,11.05462,9.093661,97.730716,72.209831,72.934893,101.022491,77.976024,80.800482,105.812776,72.756515,57.283315,1.000000
34.922713,4.473045,15.129275,52.369247,11.503373,7.687543,95.352991,73.537854,68.363815,98.788465,78.076463,77.996235,105.112841,72.92907,54.179539,1.000000
35.175921,4.011477,15.637552,53.459029,9.87952,8.212941,97.631657,72.285631,74.249571,101.6533,78.31142,81.609123,104.521659,75.132928,56.996749,1.000000
35.007852,4.57263,15.860411,52.976933,11.355992,7.627203,97.786977,71.012158,73.538074,101.028263,76.698418,80.317587,105.45399,71.69859,55.694609,1.000000
34.847142,4.060878,15.041896,51.987403,11.692559,7.820434,98.028068,71.171596,73.856329,103.946284,75.858064,80.828718,108.467282,68.137132,58.219835,1.000000
35.149396,3.960039,16.064128,53.001846,10.522028,9.380216,98.396951,71.251499,74.603644,100.418569,78.730575,79.931759,102.890255,75.405491,55.891361,1.000000
35.702911,4.250722,15.592516,53.022058,12.262456,7.943824,99.117304,68.832083,74.24358,102.464022,74.406865,80.242341,107.663782,68.080095,55.591916,1.000000
34.183111,4.531397,15.401365,52.873992,10.935406,7.743269,97.805046,71.863214,71.740686,101.69528,77.612966,79.457452,107.334879,71.01891,55.799816,1.000000
36.638027,4.48948,16.046649,54.012132,10.689399,9.326867,98.539261,71.515002,74.020858,101.295379,77.514697,80.453887,105.262624,73.475768,56.700359,1.000000
34.78469,4.686778,15.607484,54.227729,10.465261,8.698136,99.668553,69.964276,73.698065,104.866131,75.838721,81.852133,108.963637,70.275709,57.833354,1.000000
36.59749,5.014179,16.179251,52.495739,11.942937,7.178058,97.231705,72.527367,69.214586,99.56037,77.716803,77.017171,106.1859,70.046604,53.453353,1.000000
35.870883,4.24803,15.73625,53.1731,10.925672,8.33864,97.785384,72.56698,73.206817,100.040478,78.720083,78.706025,104.162692,73.891642,54.632365,1.000000
35.109685,4.168161,15.367887,52.902965,11.208841,7.744547,96.994581,71.822929,72.712321,100.387574,77.74077,79.485269,106.236768,70.457214,56.846542,1.000000
36.149166,4.199757,15.689915,52.562001,11.870861,8.121317,96.796576,71.257367,71.832298,100.60052,75.723886,79.637195,106.612027,69.966675,55.523676,1.000000
34.896631,4.036518,15.299986,52.643068,10.587677,6.736746,95.133048,72.943981,68.496205,99.183055,75.964797,78.747282,105.71693,71.593257,54.350598,1.000000
35.947999,3.194751,16.908053,54.722083,11.066035,8.496248,98.600527,69.129668,75.332865,99.974106,75.179286,81.467385,104.637726,71.485202,57.468417,1.000000
33.918355,4.404047,15.396114,53.815541,11.313321,7.155585,95.743156,71.310545,70.688017,99.855271,76.104844,80.412528,105.654366,72.153823,56.788677,1.000000
51.357217,44.232879,24.850869,31.765254,11.208558,3.451582,41.031345,20.883581,8.843338,57.777065,91.730492,29.562494,69.458042,80.262293,35.149397,2.000000
49.218496,44.981306,26.881179,35.210135,8.154346,2.580948,42.56846,21.089237,9.669651,54.88374,91.552088,35.388869,66.553387,80.051801,40.10929,2.000000
47.241346,44.838263,26.249309,33.763618,8.352806,2.699857,44.148376,17.754132,10.966259,55.891819,93.013149,33.445369,65.178559,80.709964,36.746824,2.000000
47.887675,44.998265,23.956464,35.811925,10.271796,4.9569,43.256889,19.380011,10.964156,57.884438,87.260977,34.841785,68.992857,77.309875,38.889443,2.000000
49.993303,48.203086,24.595334,32.615825,8.444129,2.891449,39.944527,18.45173,10.851804,55.549557,89.137568,34.495618,68.438653,75.759625,36.525091,2.000000
45.975973,43.629945,31.534669,32.905089,10.485244,2.114874,40.502552,21.536167,8.723924,53.086063,88.957606,31.620575,63.167152,78.900391,34.622204,2.000000
50.282696,46.238909,23.345831,33.187367,8.295524,2.61942,41.0764,19.253804,10.747512,55.191051,90.902077,33.702972,66.97893,75.834095,34.850452,2.000000
46.004652,44.121166,26.067427,34.553201,9.92617,0.561243,43.064044,21.574323,8.618812,55.416878,91.668871,32.34095,64.625654,77.661024,36.324215,2.000000
48.34651,43.474291,24.958259,33.945295,8.500663,2.415329,40.430199,21.002234,11.319351,55.057709,89.533736,32.138395,65.71551,75.625524,37.553024,2.000000
46.841043,46.35794,28.335933,33.069392,8.069784,3.293853,40.033808,19.809954,10.900775,52.141755,93.733121,34.198546,61.34736,84.517654,38.677609,2.000000
45.195824,44.699213,28.018182,33.599635,11.162024,3.265184,40.502721,21.663649,8.934041,55.287647,88.466155,33.809179,66.920451,78.416739,34.956143,2.000000
47.824548,47.452846,26.834661,33.055549,6.406101,4.363061,40.432319,15.641941,11.316361,54.010049,93.544418,36.345271,65.698324,82.346756,36.708153,2.000000
46.586974,42.520399,26.165842,35.339655,10.133414,2.933941,42.681919,23.093842,9.531446,54.998556,95.489183,31.200903,61.393379,82.209745,37.101229,2.000000
50.270549,46.202145,25.30577,32.292967,7.894236,3.79488,39.108152,18.079756,11.740826,52.991257,90.682348,33.495438,64.751365,77.188238,34.784516,2.000000
48.770683,46.000752,25.745371,32.083449,9.39557,1.85886,40.026032,19.272329,9.372368,54.26181,92.774437,33.084902,65.61288,82.994689,36.425979,2.000000
48.508671,45.168048,22.606465,33.412219,8.15076,2.119155,40.246557,19.095009,11.585661,54.819018,93.780284,33.625814,65.862223,80.503854,35.363316,2.000000
50.421213,45.782356,23.107604,34.739535,8.769636,1.912741,40.567495,19.90479,11.627329,55.945579,90.415757,31.226237,65.49973,76.490612,37.984214,2.000000
45.27684,44.705547,30.191634,33.073149,7.206926,3.979323,40.120228,17.65525,10.088636,50.072513,90.362196,33.545856,60.114438,77.384898,35.297931,2.000000
44.913728,42.607817,29.434122,33.999052,8.356894,1.802373,42.141824,19.669764,9.255191,54.143289,90.521124,32.032937,64.115254,82.356581,34.809886,2.000000
49.952691,47.301823,26.011531,32.775311,6.58246,3.549944,39.599024,16.085786,11.03866,52.473255,94.918151,35.182054,60.484541,84.770101,39.777432,2.000000
49.078404,45.627737,25.505653,34.237973,10.988768,1.507189,41.173372,20.05537,9.93552,54.273475,93.129508,29.774156,64.002197,80.561232,33.715243,2.000000
49.112589,46.632804,24.103082,34.242349,9.054088,1.709567,41.314072,20.266213,10.613288,55.068124,94.426264,33.30742,65.459668,81.032282,36.869481,2.000000
50.006984,45.508043,23.675025,34.573594,9.048174,0.803385,41.880603,21.428426,10.955778,56.406055,91.690539,33.155729,67.444828,78.640323,36.607314,2.000000
47.297961,43.587761,28.378817,33.652065,8.765274,1.699285,40.205562,22.197614,10.747272,53.823747,90.50708,30.699127,61.581358,79.615602,37.768892,2.000000
47.738935,46.23382,27.081093,34.259212,8.300493,3.813883,40.881314,19.066574,11.899574,54.688846,91.888255,35.576118,65.235758,82.366666,38.119642,2.000000
58.184551,41.667249,16.898108,44.755453,20.479258,10.975679,57.788634,20.291872,17.931837,80.279969,85.521345,35.384517,88.676958,77.834765,44.078322,2.000000
54.85677,40.623502,18.840596,43.328839,22.260331,9.011763,57.749048,23.656159,15.89305,81.003029,82.242057,38.349763,90.500113,73.58215,43.126272,2.000000
53.640014,41.271982,19.756808,44.011454,22.371671,9.950799,59.484661,21.975536,17.435775,81.842134,82.475363,38.455625,90.219672,75.098817,44.909366,2.000000
56.658222,41.455465,16.306175,43.677422,19.565591,8.987505,56.524062,20.161806,17.300979,81.792036,84.703885,37.365391,91.32104,74.956288,41.910677,2.000000
56.505549,42.75645,17.537536,43.571654,20.097291,11.133815,57.773167,19.270463,18.467676,80.447843,87.153413,35.479861,88.074414,80.771656,42.559446,2.000000
54.428787,41.6587,17.856915,43.96689,19.717671,9.029794,59.072621,19.368073,17.996211,82.289883,85.135044,39.055532,90.05692,77.532429,45.913674,2.000000
55.171338,40.949752,18.367071,43.424503,21.288726,9.38938,58.919958,21.240026,16.366341,82.41746,86.114118,35.735074,90.011645,79.214492,42.714596,2.000000
55.712855,40.73031,18.544056,43.825522,20.519833,10.123837,58.674034,21.068229,17.491571,81.455368,84.672774,35.746685,90.200173,77.380684,42.987942,2.000000
57.098683,40.906473,18.782442,44.965971,21.13911,10.35016,59.478155,20.975516,18.409309,82.28518,85.70749,35.252643,89.789053,79.301462,43.496495,2.000000
55.126048,40.07819,20.579034,44.587765,21.785435,8.517148,59.270836,22.562584,17.592574,82.144682,81.163451,39.045332,91.835521,72.163753,45.369873,2.000000
57.594598,42.288934,18.083835,44.964169,20.867091,9.234116,59.367112,19.488632,17.697072,84.170015,84.029505,38.404886,92.538774,75.503425,44.297825,2.000000
55.978001,41.101276,18.648222,44.945044,23.108882,9.406016,59.843384,23.701582,14.701982,83.181082,83.128367,36.263866,92.145995,74.544006,42.347659,2.000000
55.419946,39.985662,19.696544,45.781139,23.938238,8.770225,60.307375,26.215972,15.390573,84.108485,81.269236,38.112243,92.63095,73.016868,44.320854,2.000000
55.042818,40.412412,18.624892,44.282714,24.354727,9.266774,59.49258,23.034842,15.876901,83.303314,83.437558,36.620688,91.445259,75.367776,42.030365,2.000000
55.2568,40.337307,18.889287,44.890929,25.937509,9.554652,58.87552,24.76328,15.207641,83.082181,81.55608,38.076727,92.295799,72.995214,43.736034,2.000000
55.981202,40.477001,18.034618,44.631568,26.486958,10.180373,58.41415,25.32393,15.058497,83.307346,81.747398,36.392661,93.338713,71.51037,41.855336,2.000000
56.56569,42.406517,17.445974,43.609633,26.175373,8.983663,56.212909,25.344317,15.180835,80.710503,82.161862,36.376111,91.156283,71.798125,41.835688,2.000000
58.93291,41.695485,15.330751,42.895528,26.50484,10.212921,57.083239,23.627178,15.19425,83.49439,84.799919,33.839956,95.638507,73.05403,39.916177,2.000000
56.127233,39.794746,17.043632,44.722697,26.354478,10.192423,59.711325,27.405948,13.53551,84.035155,83.070949,34.566347,93.682109,73.511469,39.074039,2.000000
54.851989,38.414508,18.226934,44.845601,26.695516,9.079228,58.741295,27.075301,14.558292,84.100364,81.983729,36.538983,93.691724,72.094203,40.151418,2.000000
53.843882,39.468683,17.493235,45.730096,26.283853,9.587125,60.281827,27.373604,15.697212,83.982462,81.861328,38.043997,94.048352,72.611708,44.201976,2.000000
53.325525,39.674602,20.899764,46.419385,25.385585,9.997789,58.502708,26.090002,17.848943,83.97703,81.654643,39.682443,91.738463,72.160762,43.063306,2.000000
54.098312,40.316512,20.043956,44.984671,26.497861,10.665008,59.256159,27.223024,16.479897,83.884513,82.486443,38.35613,92.75088,72.962246,42.58148,2.000000
53.92618,40.019407,20.215149,44.573602,25.431821,10.644956,59.054745,26.114577,16.719558,83.822706,83.13619,38.377969,92.741541,73.857699,43.006772,2.000000
53.762587,39.902249,19.756583,44.085982,25.617724,10.407969,58.743512,25.347936,16.945206,83.654765,81.712948,39.932551,93.760603,70.576167,43.322762,2.000000
55.779939,40.887601,18.787267,44.741752,26.168889,10.775824,58.977188,25.872581,17.182154,83.901972,81.955916,38.961872,94.120375,71.107236,43.14159,2.000000
55.89318,41.364025,18.712684,44.426914,25.953694,10.694586,59.470027,26.212797,16.361508,83.486177,81.919258,38.63144,93.607464,71.552199,43.595524,2.000000
54.840429,41.298045,18.935684,43.530523,26.029063,9.585681,56.919932,26.312697,16.598361,82.753417,82.904214,36.8451,93.654201,71.555698,40.842309,2.000000
54.615793,40.558643,19.328289,43.870958,27.453065,10.609491,58.929644,27.257517,15.664275,82.329018,81.97729,37.526054,92.256454,71.998888,44.157905,2.000000
54.897102,41.701715,19.492162,43.14747,23.855905,11.168361,56.874729,23.208779,17.5084,81.283072,83.142727,39.055642,92.328601,71.785551,44.590958,2.000000
56.893806,40.310303,19.193586,44.420662,27.596267,11.793291,61.046511,25.858614,16.150691,84.689987,81.79477,37.812494,95.001297,72.101279,44.976442,2.000000
55.522034,39.698919,19.528245,43.452105,22.565887,9.23454,58.223497,24.157537,16.79098,82.348782,85.08526,39.359688,91.005381,77.331753,44.174972,2.000000
56.787191,41.629693,18.891566,42.535459,26.714214,10.74584,58.462628,26.080464,16.260944,83.906536,83.671324,35.797698,95.158039,73.408968,42.975765,2.000000
54.143911,41.072261,20.194838,42.82254,25.709242,10.918981,57.586322,26.385982,16.448622,81.559434,82.286652,37.109288,92.281991,71.994938,43.567489,2.000000
